Time Interval,Close,Net Chg,Open,High,Low,Tick Count
11:30 - 12:00,5925.82,-0.6,5926.62,5926.72,5925.82,60
03:00 - 03:30,5947.38,21.56,5921.97,5949.01,5916.23,119
03:30 - 04:00,5955.17,7.79,5947.12,5956.24,5940.92,120
04:00 - 04:30,5938.92,-16.25,5954.92,5962.86,5932.83,120
04:30 - 05:00,5943.95,5.03,5938.42,5945.46,5937.47,120
05:00 - 05:30,5944.71,0.76,5943.79,5947.48,5941.45,120
05:30 - 06:00,5952.8,8.09,5944.71,5952.8,5937.98,120
06:00 - 06:30,5945.65,-7.15,5953.95,5959.27,5943.81,120
06:30 - 07:00,5947.85,2.2,5945.17,5950.85,5944.89,120
07:00 - 07:30,5946.46,-1.39,5946.44,5952.94,5946.21,120
07:30 - 08:00,5948.48,2.02,5945.9,5950.44,5943.59,120
08:00 - 08:30,5952.37,3.89,5948.91,5953.9,5946.95,120
08:30 - 09:00,5952.78,0.41,5952.64,5955.18,5950.94,120
09:00 - 09:30,5963.22,10.44,5952.39,5963.61,5952.39,120
09:30 - 10:00,5948.4,-14.82,5961.62,5969.73,5948.27,120
10:00 - 10:30,5949.07,0.67,5947.88,5949.73,5933.66,120
10:30 - 11:00,5960.61,11.54,5948.39,5960.61,5945.16,120
11:00 - 11:30,5959.8,-0.81,5960.99,5962.69,5956.57,120
